"SchoolID","SchoolName","CommunityAreax","Address","Action","ProposedVacantSchoolBuilding","Impact","X20121320thDayEnrollment","ReceivingCode","ReceivingCode2","ReceivingCode3","SchoolNameCondense","OfficialShortName","OfficialFullName","PhoneNumber","LastKnownStreetAddress","ZipCode","CommunityAreay","Latitude","Longitude","SchoolType","AccessType","X201112PerformanceLevel","XAsian20122013","XBlack20122013","XHispanic20122013","XMultiRacial20122013","XNativeAmerican20122013","XNotAvailable20122013","XHawaiianPacificIslander20122013","XWhite20122013","X201213Bilinugual","X20112012Bilingual","X20102011Bilingual","X20092010Bilingual","X201213SPED","X20112012SPED","X20102011SPED","X20092010SPED","X201213LowIncome","X20112012LowIncome","X20102011LowIncome","X20092010LowIncome","X19992000Enrollment","X20002001Enrollment","X20012002Enrollment","X20022003Enrollment","X20032004Enrollment","X20042005Enrollment","X20052006Enrollment","X20062007Enrollment","X20072008Enrollment","X20082009Enrollment","X20092010Enrollment","X20102011Enrollment","X20112012Enrollment","X20122013Enrollment","TotalClassrooms","XofAllottedHomeroomClassrooms","XofAllottedAncillaryClassrooms","IdealCapacityCPSFormula","X201213UtilizationrateCPSFormula","SpaceUseStatusCPSFormula","ApplestoApplesCorrectedTopofRangeMaxAvg30","ApplestoApplesCorrectedMidpointofRange","ApplestoApplesCorrectedBottomofRange","ApplestoApplesSpaceUtilizationIndex","ApplestoApplesUtilizationRate","ApplestoApplesSpaceUseStatus","X20122013ProbationStatus","X20112012ProbationStatus","X20102011ProbationStatus","X20092010ProbationStatus","X20082009ProbationStatus","X20072008ProbationStatus","X20062007ProbationStatus","X20052006ProbationStatus","X20042005ProbationStatus","X20032004ProbationStatus","X20022003ProbationStatus","X20012002ProbationStatus","X20002001ProbationStatus","X19992000ProbationStatus","X19981999ProbationStatus","X19971998ProbationStatus","X19961997ProbationStatus","X19992000MobilityRate","X20002001MobilityRate","X20012002MobilityRate","X20022003MobilityRate","X20032004MobilityRate","X20042005MobilityRate","X20052006MobilityRate","X20062007MobilityRate","X20072008MobilityRate","X20082009MobilityRate","X20092010MobilityRate","X20102011MobilityRate","X20112012MobilityRate","Linktocohortchart","ISATScoresbyCohortMeetsExceedsReading3rdGrade2007","ISATScoresbyCohortMeetsExceedsReading4thGrade2008","ISATScoresbyCohortMeetsExceedsReading5thGrade2009","ISATScoresbyCohortMeetsExceedsReading6thGrade2010","ISATScoresbyCohortMeetsExceedsReading7thGrade2011","ISATScoresbyCohortMeetsExceedsReading8thGrade2012","ISATScoresbyCohortWarningReading3rdGrade2007","ISATScoresbyCohortWarningReading4thGrade2008","ISATScoresbyCohortWarningReading5thGrade2009","ISATScoresbyCohortWarningReading6thGrade2010","ISATScoresbyCohortWarningReading7thGrade2011","ISATScoresbyCohortWarningReading8thGrade2012","ISATScoresbyCohortMeetsExceedsMath3rdGrade2007","ISATScoresbyCohortMeetsExceedsMath4thGrade2008","ISATScoresbyCohortMeetsExceedsMath5thGrade2009","ISATScoresbyCohortMeetsExceedsMath6thGrade2010","ISATScoresbyCohortMeetsExceedsMath7thGrade2011","ISATScoresbyCohortMeetsExceedsMath8thGrade2012","ISATScoresbyCohortWarningMath3rdGrade2007","ISATScoresbyCohortWarningMath4thGrade2008","ISATScoresbyCohortWarningMath5thGrade2009","ISATScoresbyCohortWarningMath6thGrade2010","ISATScoresbyCohortWarningMath7thGrade2011","ISATScoresbyCohortWarningMath8thGrade2012","ISATScoresbyCohortMeetsExceedsScience4thGrade2008","ISATScoresbyCohortMeetsExceedsScience7thGrade2011","ISATScoresbyCohortWarningScience4thGrade2008","ISATScoresbyCohortWarningScience7thGrade2011","X5EssentialsAmbitiousInstruction2011","X5EssentialsAmbitiousInstruction2012","X5EssentialsEffectiveLeaders2011","X5EssentialsEffectiveLeaders2012","X5EssentialsCollaborativeTeachers2011","X5EssentialsCollaborativeTeachers2012","X5EssentialsInvolvedFamilies2011","X5EssentialsInvolvedFamilies2012","X5EssentialsSupportiveEnvironment2011","X5EssentialsSupportiveEnvironment2012","X5EssentialsRatingAmbitiousInstruction2011","X5EssentialsRatingAmbitiousInstruction2012","X5EssentialsRatingEffectiveLeaders2011","X5EssentialsRatingEffectiveLeaders2012","X5EssentialsRatingCollaborativeTeachers2011","X5EssentialsRatingCollaborativeTeachers2012","X5EssentialsRatingInvolvedFamilies2011","X5EssentialsRatingInvolvedFamilies2012","X5EssentialsRatingSupportiveEnvironment2011","X5EssentialsRatingSupportiveEnvironment2012","ClosingStatus","ReceivingStatus","XPerformancePolicyPoints","ISATCompositeMeetsExceeds","ValueAddedMath","ValueAddedReading","ResultCode"
610126,"PERSHING EAST","Douglas","3113 S Rhodes Ave","receiving school*","yes","Pershing East is the receiving school for Pershing West. Pershing East relocates to Pershing West building.",249,"0","0","0","PERSHINGEAST","Pershing","John J Pershing Elementary Humanities Magnet","(773) 534-9272","3113 S Rhodes Ave",60616,"DOUGLAS",41.83803465,-87.61334083,"District, non-alternative","Mixed Selective/Neighborhood","Level 2",0.8,92.4,5.2,0.4,0,0.8,0,0.4,0,0,0,0,"6.43%",0,0,0,"68.27%",0,0,0,269,273,274,271,268,252,222,235,238,254,251,230,257,249,0,9,3.5,270,"92%","EFFICIENT","","","","","","","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","1.9",3,5.2,5.3,4.9,3.4,4,6.6,23,2.7,7.6,12.4,9.2,"https://iirc.niu.edu/School.aspx?source=Trends&source2=Cohorts&schoolID=150162990252402&level=S","NDA","NDA","NDA","NDA","NDA","NDA",0,0,0,0,0,0,"NDA","NDA","NDA","NDA","NDA","NDA",0,0,0,0,0,0,"NDA","NDA",0,0,"NDA","NDA","70","NDA","78","NDA","90","NDA","NDA","NDA","no data available","no data available","strong","no data available","strong","no data available","very strong","no data available","no data available","no data available",3,1,60,83.3,0,0,2
610133,"WARD, L","Humboldt Park","410 N Monticello Ave","receiving school*","yes","Laura Ward is the receiving school for Ryerson. Ward will relocate to Ryerson building.",398,"0","0","0","LAURAWARD","Ward, L.","Laura S Ward Elementary School","(773) 534-6440","410 N Monticello Ave",60624,"HUMBOLDT PARK",41.88845002,-87.71752405,"District, non-alternative","Neighborhood Open Area","Level 2",0,96,2.8,0.3,0,0,0,1,0.75,0.93,0.45,0,"9.05",10.05,9.3,8,"94.97",97.2,95.46,98.2,752,732,737,726,620,611,513,462,417,443,451,441,428,398,32,24,8,720,"0.55","UNDERUTILIZED","720","600","480","-0.34","0.66","UNDERUTILIZED","no","yes","no","no","yes","yes","no","yes","yes","no","no","no","no","no","no","yes","yes","35.3",40.3,27.7,29.9,37.9,44,37,39.3,46.9,34.8,43.4,35.8,31.3,"https://iirc.niu.edu/School.aspx?source=Trends&source2=Cohorts&schoolID=150162990252767&level=S","33","45","41","83","51","83",28,14,4,2,4,0,"48","65","63","94","60","92",33,4,2,0,13,2,"54","52",13,24,"NDA","99","NDA","NDA","NDA","NDA","NDA","NDA","NDA","99","no data available","very strong","no data available","no data available","no data available","no data available","no data available","no data available","no data available","very strong",3,1,64.3,81.3,3.5,3.6,2
610213,"WADSWORTH","Woodlawn","6420 S University Ave","receiving school*","no","Wadsworth is the receiving school for Dumas. Wadsworth, which currently shares a building with  Univ of Chicago - Woodlawn charter school, relocates to Dumas building.",251,"0","0","0","WADSWORTH","Wadsworth","James Wadsworth Elementary School","(773) 535-0730","6420 S University Ave",60637,"WOODLAWN",41.77812652,-87.59815597,"District, non-alternative","Neighborhood Open Area","Level 3",0,98.4,0.4,0.8,0.4,0,0,0,0,0,0,0,"9.96",10.47,7.87,9.03,"93.23",96.39,96.39,93.4,534,518,535,569,489,408,338,340,338,354,288,305,277,251,24,18,6,540,"0.46","UNDERUTILIZED","540","450","360","-0.44","0.56","UNDERUTILIZED","yes","yes","yes","yes","yes","yes","no","yes","yes","no","no","no","no","no","no","no","no","42.9",32.3,33,25.6,29.1,22.5,33.2,31.2,31.2,37.7,24.2,21.1,16.3,"https://iirc.niu.edu/School.aspx?source=Trends&source2=Cohorts&schoolID=150162990252498&level=S","","","","","","",0,0,0,0,0,0,"","","","","","",0,0,0,0,0,0,"","",0,0,"NDA","NDA","NDA","11","NDA","25","NDA","26","NDA","NDA","no data available","no data available","no data available","very weak","no data available","weak","no data available","weak","no data available","no data available",3,1,45.2,59.9,-0.5,-0.4,2
610223,"WENTWORTH","Englewood","6950 S Sangamon St","receiving school*","yes","Wentworth is the receiving school for Altgeld. Wentworth relocates to Altgeld building.",333,"0","0","0","WENTWORTH","Wentworth","Daniel S Wentworth Elementary School","(773) 535-3394","6950 S Sangamon St",60621,"ENGLEWOOD",41.76728177,-87.64825544,"District, non-alternative","Neighborhood Open Area","Level 3",0,97,1.2,0.6,1.2,0,0,0,0,0,0,0,"16.82%",0,0,0,"93.39%",0,0,0,769,737,748,763,610,578,568,502,404,427,405,362,363,333,0,27,9,810,"41%","UNDERUTILIZED","","","","","","","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","No","No","No","No","No","No","No","No","55.7",46.4,53.1,53.8,47,45.4,44.8,45.7,50.5,49.6,47.4,48,37.2,"https://iirc.niu.edu/School.aspx?source=Trends&source2=Cohorts&schoolID=150162990252506&level=S","28","37","31","57","47","87",0,0,0,0,0,0,"49","42","44","55","76","84",0,0,0,0,0,0,"26","47",0,0,"36","74","31","39","32","38","32","40","34","67","weak","strong","weak","weak","weak","weak","weak","neutral","weak","strong",3,1,45.2,59.4,0.8,1.7,2
610252,"DETT","Near West Side","2306 W Maypole Ave","receiving school*","yes","Dett is the receiving school for Herbert. Dett relocates to Herbert building.",202,"0","0","0","DETT","Dett","Robert Nathaniel Dett Elementary School","(773) 534-7160","2306 W Maypole Av",60612,"NEAR WEST SIDE",41.88401623,-87.68472465,"District, non-alternative","Neighborhood Open Area","Level 2",0,98.5,1,0,0,0,0,0.5,0,0,0,0,"15.84",16.06,15.45,12.3,"73.27",86.35,98.78,98.8,524,518,516,517,439,469,447,383,314,246,253,246,249,202,36,27,9,810,"0.25","UNDERUTILIZED","810","675","540","-0.7","0.3","UNDERUTILIZED","no","no","no","no","no","no","no","yes","yes","yes","no","no","no","no","no","no","no","8.8",10.3,9.2,24.6,17.2,26.9,24.3,34.3,27.6,25.2,25.3,19.5,32.2,"https://iirc.niu.edu/School.aspx?source=Trends&source2=Cohorts&schoolID=150162990252154&level=S","31","56","59","75","84","84",25,3,3,0,0,0,"48","72","65","88","81","87",23,0,0,0,3,0,"63","59",6,13,"63","64","NDA","66","NDA","73","NDA","64","50","60","strong","strong","no data available","strong","no data available","strong","no data available","strong","neutral","strong",3,1,52.4,76.7,-0.9,0.1,2
610290,"MAYS","Englewood","838 W Marquette Rd","receiving school*","yes","Mays is the receiving school for Banneker. Mays relocates to Banneker.",307,"0","0","0","MAYS","Mays","Benjamin E Mays Elementary Academy","(773) 535-3892","838 W Marquette Rd",60621,"ENGLEWOOD",41.77256081,-87.64612737,"District, non-alternative","Neighborhood Open Area","Level 3",0,98,1.3,0.3,0,0.3,0,0,0,0,0.65,0.9,"7.49",8.64,11.33,11.6,"98.37",98.67,98.38,98.8,266,285,263,376,402,424,429,395,333,352,345,309,301,307,21,16,5,480,"0.64","UNDERUTILIZED","480","400","320","-0.23","0.77","UNDERUTILIZED","yes","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","54.6",47.1,57.3,56.1,30.3,29.8,43.2,25.7,32.8,23,27.7,15.6,26.7,"https://iirc.niu.edu/School.aspx?source=Trends&source2=Cohorts&schoolID=150162990252802&level=S","78","64","56","71","71","95",0,0,0,0,0,0,"93","86","92","86","83","84",0,0,0,0,4,0,"81","74",0,9,"48","55","41","34","37","28","23","31","55","55","neutral","neutral","neutral","weak","weak","weak","weak","weak","neutral","neutral",3,1,45.2,71.1,-0.3,-0.3,2
610293,"MELODY","West Garfield Park","412 S Keeler Ave","receiving school*","yes","Melody is the receiving school for Delano. Melody relocates to Delano building.",293,"0","0","0","MELODY","Melody","Genevieve Melody Elementary School","(773) 534-6850","412 S Keeler Ave",60624,"WEST GARFIELD PARK",41.87474954,-87.73051772,"District, non-alternative","Neighborhood Open Area","Level 2",0,97.3,0.7,0.3,0,1.7,0,0,0,0,0,0,"12.97",14.29,14.03,13.18,"86.69",93.65,91.34,97.93,691,594,604,600,556,502,470,437,443,409,387,335,315,293,38,29,9,870,"0.34","UNDERUTILIZED","870","725","580","-0.6","0.4","UNDERUTILIZED","yes","yes","yes","yes","yes","yes","no","yes","no","no","no","no","no","no","no","no","no","34.9",21.5,21.9,26.2,23.4,30.6,25.2,29.2,28.5,27.8,31.1,24.5,30,"https://iirc.niu.edu/School.aspx?source=Trends&source2=Cohorts&schoolID=150162990252352&level=S","30","36","29","41","58","73",20,7,2,2,0,0,"43","49","49","45","63","81",22,0,0,2,0,0,"27","65",7,11,"77","53","NDA","52","NDA","40","NDA","39","65","70","strong","neutral","no data available","neutral","no data available","neutral","no data available","weak","strong","strong",3,1,61.9,68.8,1,1.6,2
610305,"LELAND","Austin","5221 W Congress Pkwy","receiving school*","yes","Leland is the receiving school for May and L Armstrong. Leland relocates to May building.",170,"0","0","0","LELAND","Leland","George Leland Elementary School","(773) 534-6340","5221 W Congress Pkwy",60644,"AUSTIN",41.87382439,-87.75571809,"District, non-alternative","Neighborhood Open Area","Level 1",0,98.2,1.8,0,0,0,0,0,0,0,0,0,"14.12%",0,0,0,"96.47%",0,0,0,256,245,255,266,296,270,237,192,227,199,216,183,180,170,0,7,3,210,"81%","EFFICIENT","","","","","","","Yes","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","28.9",31.7,25.5,26.1,20.1,19.8,16.6,26.7,37,32.8,35.9,26.4,20.4,"https://iirc.niu.edu/School.aspx?source=Trends&source2=Cohorts&schoolID=150162990252714&level=S","NDA","NDA","NDA","NDA","NDA","NDA",0,0,0,0,0,0,"NDA","NDA","NDA","NDA","NDA","NDA",0,0,0,0,0,0,"NDA","NDA",0,0,"NDA","NDA","68","75","77","80","71","64","NDA","NDA","no data available","no data available","strong","strong","strong","very strong","strong","strong","no data available","no data available",3,1,93.3,95.8,0,0,2
610355,"COURTENAY","Ravenswood","1726 W Berteau Ave","receiving school*","yes","Courtenay is the receiving school for Stockton. Courtenay relocates to Stockton building.",281,"0","0","0","COURTENAY","Courtenay","Mary E Courtenay Elementary Language Arts Center","(773) 534-5790","1726 W Berteau Ave",60613,"LAKE VIEW",41.9580169,-87.6718933,"District, non-alternative","Neighborhood Open Area","Level 2",4.6,16,56.2,1.1,0.4,0.7,0,21,0,0,0,0,"30.25%",0,0,0,"75.09%",0,0,0,271,239,222,240,227,211,204,217,204,235,215,222,257,281,0,11,4.5,330,"85%","EFFICIENT","","","","","","","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","24.3",22.8,15.5,28.2,12.8,11.2,11.9,11.3,27.3,13.9,11.1,5.9,2.5,"https://iirc.niu.edu/School.aspx?source=Trends&source2=Cohorts&schoolID=150162990252921&level=S","100","57","60","100","85","100",0,0,0,0,0,0,"100","93","100","100","85","100",0,0,0,0,0,0,"79","100",0,0,"80","73","NDA","97","NDA","99","NDA","99","95","69","very strong","strong","no data available","very strong","no data available","very strong","no data available","very strong","very strong","strong",3,1,64.3,88.4,1,-1.8,2
609790,"BARTON","Auburn Gresham","7650 S Wolcott Ave","turnaround","no","Turnaround",643,"0","0","0","BARTON","Barton","Clara Barton Elementary School","(773) 535-3260","7650 S Wolcott Ave",60620,"AUBURN GRESHAM",41.75421962,-87.67096453,"District, non-alternative","Neighborhood Open Area","Level 3",0,99.1,0.6,0,0,0,0,0.3,0,0,0,0,"11.51%",0,0,0,"93.62%",0,0,0,828,894,944,880,888,819,791,742,776,663,630,568,596,643,0,29,9.5,870,"74%","UNDERUTILIZED","","","","","","","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","No","No","No","No","No","No","No","No","26.4",29.5,28.1,22.8,30.2,27.6,34.8,32.3,39.6,30.1,30.9,31.3,33.1,"https://iirc.niu.edu/School.aspx?source=Trends&source2=Cohorts&schoolID=150162990252068&level=S","37","47","42","57","46","71",0,0,0,0,0,0,"59","63","54","59","52","44",0,0,0,0,0,0,"40","55",0,0,"34","49","77","56","59","62","37","52","28","43","weak","neutral","strong","neutral","neutral","strong","weak","neutral","weak","neutral",2,0,33.3,59.3,-0.8,-0.6,4
609844,"CARTER","Washington Park","5740 S Michigan Ave","turnaround","no","Turnaround",346,"0","0","0","CARTER","Carter","William W Carter Elementary School","(773) 535-0860","5740 S Michigan Ave",60637,"WASHINGTON PARK",41.78984129,-87.62248974,"District, non-alternative","Neighborhood Open Area","Level 3",0,97.7,2.3,0,0,0,0,0,0,0,0,0,"10.4",8.11,8.42,9.31,"98.84",99.19,99.26,96.42,725,759,737,616,597,645,522,423,456,441,419,404,370,346,32,24,8,720,"0.48","UNDERUTILIZED","720","600","480","-0.42","0.58","UNDERUTILIZED","yes","yes","yes","yes","yes","yes","no","yes","no","no","no","yes","yes","no","yes","yes","yes","40.8",36.8,44.3,42,45.7,49.2,47.1,41.4,61.4,50.6,45.6,46.6,43.7,"https://iirc.niu.edu/School.aspx?source=Trends&source2=Cohorts&schoolID=150162990252123&level=S","41","49","41","49","51","70",19,2,2,0,0,0,"59","55","44","59","47","67",14,13,0,0,16,0,"34","50",11,21,"35","56","56","NDA","62","NDA","47","NDA","33","29","weak","neutral","neutral","no data available","strong","no data available","neutral","no data available","weak","weak",2,0,38.1,58.6,-0.1,-0.8,4
609851,"CHALMERS","North Lawndale","2745 W Roosevelt Rd","turnaround","no","Turnaround",364,"0","0","0","CHALMERS","Chalmers","Thomas Chalmers Specialty Elementary School","(773) 534-1720","2745 W Roosevelt Rd",60608,"NORTH LAWNDALE",41.8664078,-87.69526079,"District, non-alternative","Neighborhood Open Area","Level 3",0,99.2,0.8,0,0,0,0,0,0,0,0,0.4,"10.16",8.71,8.43,9.8,"81.32",95.12,98.85,97.6,433,429,413,420,362,381,306,290,262,259,255,261,287,364,30.5,23,7.5,690,"0.53","UNDERUTILIZED","690","575","460","-0.37","0.63","UNDERUTILIZED","yes","yes","yes","yes","yes","yes","no","yes","yes","no","yes","yes","no","yes","yes","yes","yes","19.2",27.7,29.2,36.5,23.2,35.7,39.3,31.8,34.6,31.5,31.3,39,42.6,"https://iirc.niu.edu/School.aspx?source=Trends&source2=Cohorts&schoolID=150162990252128&level=S","50","63","28","33","47","82",19,0,0,0,0,0,"38","63","11","40","35","68",23,13,0,7,6,0,"44","35",13,35,"45","68","88","80","78","77","76","69","39","63","neutral","strong","very strong","very strong","strong","strong","strong","strong","weak","strong",2,0,40.5,54,-2.1,-1.7,4
609885,"DEWEY","New City","5415 S Union Ave","turnaround","no","Turnaround",334,"0","0","0","DEWEY","Dewey","Dewey Elementary Academy of Fine Arts","(773) 535-1666","5415 S Union Ave",60609,"NEW CITY",41.7956493,-87.642615,"District, non-alternative","Neighborhood Open Area","Level 3",0,95.8,3,0.9,0,0.3,0,0,1.2,1.68,0.58,0.2,"12.87",12.32,11.11,9.9,"97.31",98.6,99.42,98.6,480,453,507,506,480,425,435,373,377,431,424,342,357,334,27.5,21,6.5,630,"0.53","UNDERUTILIZED","630","525","420","-0.36","0.64","UNDERUTILIZED","yes","yes","yes","yes","yes","no","no","no","yes","yes","no","no","no","no","no","no","no","31.7",32,33.5,30.7,41.6,30.9,35.7,32.8,40.5,39.1,34.1,29.2,35,"https://iirc.niu.edu/School.aspx?source=Trends&source2=Cohorts&schoolID=150162990252159&level=S","62","49","46","42","48","68",8,12,7,3,4,0,"84","64","43","50","52","63",0,0,7,9,13,0,"45","52",10,17,"35","46","NDA","NDA","NDA","NDA","NDA","NDA","42","52","weak","neutral","no data available","no data available","no data available","no data available","no data available","no data available","neutral","neutral",2,0,14.3,45.3,-0.5,0.4,4
610036,"LEWIS","Austin","1431 N Leamington Ave","turnaround","no","Turnaround",569,"0","0","0","LEWIS","Lewis","Leslie Lewis Elementary School","(773) 534-3060","1431 N Leamington Ave",60651,"AUSTIN",41.90682528,-87.75451319,"District, non-alternative","Neighborhood Open Area","Level 3",0,81.9,16.2,0.5,0,0.2,0,1.2,7.73,8.04,6.36,6.1,"10.19",10,8.59,9.9,"98.07",99.29,98.25,96.7,1119,1079,1108,1054,1058,1059,1066,1037,919,813,674,629,560,569,46,35,11,1050,"0.54","UNDERUTILIZED","1050","875","700","-0.35","0.65","UNDERUTILIZED","yes","yes","yes","yes","yes","yes","yes","yes","yes","no","no","no","no","no","no","yes","yes","32.4",20.7,20.8,16.1,23.1,25.5,24.9,35.1,31.4,29.2,25.9,33.7,28.8,"https://iirc.niu.edu/School.aspx?source=Trends&source2=Cohorts&schoolID=150162990252311&level=S","36","52","46","64","59","78",14,3,2,2,0,0,"46","61","54","52","48","57",19,2,2,0,4,0,"51","50",6,15,"64","37","30","32","48","49","42","43","36","44","strong","weak","weak","weak","neutral","neutral","neutral","neutral","weak","neutral",2,0,19,48.1,-1.6,-1.7,4
610103,"O'KEEFFE","South Shore","6940 S Merrill Ave","turnaround","no","Turnaround",576,"0","0","0","O'KEEFFE","O'Keeffe","Isabelle C O'Keeffe Elementary School","(773) 535-0600","6940 S Merrill Ave",60649,"SOUTH SHORE",41.76861557,-87.57284299,"District, non-alternative","Neighborhood Open Area","Level 3",0,98.1,1,0,0.2,0.7,0,0,0.17,0.17,0.46,0.47,"8.85",8.36,8.45,9.02,"80.9",92.68,96.01,97.82,853,851,786,775,791,763,758,746,700,675,643,651,574,576,43,33,10,990,"0.58","UNDERUTILIZED","990","825","660","-0.3","0.7","UNDERUTILIZED","yes","yes","yes","yes","yes","yes","no","yes","yes","no","no","no","no","no","no","no","no","40.3",43.4,39.5,39,35.2,36.5,29.1,32.8,38.9,37.7,31.2,37.4,42.9,"https://iirc.niu.edu/School.aspx?source=Trends&source2=Cohorts&schoolID=150162990252382&level=S","35","54","47","68","72","65",20,8,2,0,4,2,"32","53","45","46","34","47",32,5,0,0,8,2,"55","46",9,19,"29","36","NDA","NDA","NDA","NDA","NDA","NDA","28","24","weak","weak","no data available","no data available","no data available","no data available","no data available","no data available","weak","weak",2,0,19,52.9,-1.5,-0.5,4
