X,Y,SchoolID,SchoolName,CommunityA,Address,Action,ProposedVa,Impact,X20121320t,ReceivingC,Receivin_1,Receivin_2,SchoolNa_1,OfficialSh,OfficialFu,PhoneNumbe,LastKnownS,ZipCode,Communit_1,Latitude,Longitude,SchoolType,AccessType,X201112Per,XAsian2012,XBlack2012,XHispanic2,XMultiRaci,XNativeAme,XNotAvaila,XHawaiianP,XWhite2012,X201213Bil,X20112012B,X20102011B,X20092010B,X201213SPE,X20112012S,X20102011S,X20092010S,X201213Low,X20112012L,X20102011L,X20092010L,X19992000E,X20002001E,X20012002E,X20022003E,X20032004E,X20042005E,X20052006E,X20062007E,X20072008E,X20082009E,X20092010E,X20102011E,X20112012E,X20122013E,TotalClass,XofAllotte,XofAllot_1,IdealCapac,X201213Uti,SpaceUseSt,ApplestoAp,Applesto_1,Applesto_2,Applesto_3,Applesto_4,Applesto_5,X20122013P,X20112012P,X20102011P,X20092010P,X20082009P,X20072008P,X20062007P,X20052006P,X20042005P,X20032004P,X20022003P,X20012002P,X20002001P,X19992000P,X19981999P,X19971998P,X19961997P,X19992000M,X20002001M,X20012002M,X20022003M,X20032004M,X20042005M,X20052006M,X20062007M,X20072008M,X20082009M,X20092010M,X20102011M,X20112012M,Linktocoho,ISATScores,ISATScor_1,ISATScor_2,ISATScor_3,ISATScor_4,ISATScor_5,ISATScor_6,ISATScor_7,ISATScor_8,ISATScor_9,ISATScor10,ISATScor11,ISATScor12,ISATScor13,ISATScor14,ISATScor15,ISATScor16,ISATScor17,ISATScor18,ISATScor19,ISATScor20,ISATScor21,ISATScor22,ISATScor23,ISATScor24,ISATScor25,ISATScor26,ISATScor27,X5Essentia,X5Essent_1,X5Essent_2,X5Essent_3,X5Essent_4,X5Essent_5,X5Essent_6,X5Essent_7,X5Essent_8,X5Essent_9,X5Essent10,X5Essent11,X5Essent12,X5Essent13,X5Essent14,X5Essent15,X5Essent16,X5Essent17,X5Essent18,X5Essent19,ClosingSta,ReceivingS,XPerforman,ISATCompos,ValueAdded,ValueAdd_1,ResultCode,WARD,PRECINCT,FULL_TEXT
-87.64101894,41.90205805,610012,JENNER,Near North Side,1119 N Cleveland Ave,receiving school,no,Jenner is the receiving school for Manierre.,317,0,0,0,JENNER,Jenner,Edward Jenner Elementary Academy of the Arts,(773) 534-8440,1119 N Cleveland Ave,60610,NEAR NORTH SIDE,41.902058050000001,-87.641018939999995,"District, non-alternative",Neighborhood Open Area,Level 3,0.300000000000000,98.400000000000006,1.300000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,18.3,20.449999999999999,18.620000000000001,17.399999999999999,90.85,92.010000000000005,97.609999999999999,98.799999999999997,527,557,577,561,479,596,496,452,423,429,482,376,313,317,31.000000000000000,23,8.000000000000000,690,0.46,UNDERUTILIZED,690,575,460,-0.45,0.55,UNDERUTILIZED,yes,yes,yes,yes,yes,yes,no,yes,no,no,no,yes,yes,no,no,yes,no,30.199999999999999,18.399999999999999,15.800000000000001,20.000000000000000,21.399999999999999,28.699999999999999,24.600000000000001,15.400000000000000,15.400000000000000,14.500000000000000,14.800000000000001,16.899999999999999,18.300000000000001,https://iirc.niu.edu/School.aspx?source=Trends&source2=Cohorts&schoolID=150162990252287&level=S,40,50,43,40,47,64,18,3,0,4,9,0,53,68,47,53,63,67,25,3,3,2,13,3,61,47,11,9,41,52,20,54,26,41,29,42,62,52,neutral,neutral,weak,neutral,weak,neutral,weak,neutral,strong,neutral,0,1,38.100000000000001,53.399999999999999,0.400000000000000,-0.400000000000000,2,27,48,27048
-87.71598119,41.8485071,610024,CARDENAS,South Lawndale,2345 S Millard Ave,receiving school,no,Cardenas is a receiving school for Paderewski.,657,0,0,0,CARDENAS,Cardenas,Lazaro Cardenas Elementary School,(773) 534-1465,2345 S Millard Ave,60623,SOUTH LAWNDALE,41.848507099999999,-87.715981189999994,"District, non-alternative",Neighborhood Open Area,Level 1,0.000000000000000,0.800000000000000,98.599999999999994,0.000000000000000,0.000000000000000,0.300000000000000,0.000000000000000,0.300000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,9.28%,0.000000000000000,0.000000000000000,0.000000000000000,89.5%,0.000000000000000,0.000000000000000,0.000000000000000,839,561,545,525,522,470,490,409,397,606,612,637,641,657,0.000000000000000,26,8.000000000000000,780,84%,EFFICIENT,,,,,,,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,Yes,No,Yes,Yes,33.899999999999999,26.000000000000000,30.899999999999999,31.100000000000001,23.800000000000001,25.899999999999999,19.800000000000001,20.600000000000001,19.800000000000001,12.900000000000000,18.199999999999999,11.400000000000000,17.800000000000001,https://iirc.niu.edu/School.aspx?source=Trends&source2=Cohorts&schoolID=150162990252783&level=S,NDA,NDA,NDA,NDA,NDA,NDA,0,0,0,0,0,0,NDA,NDA,NDA,NDA,NDA,NDA,0,0,0,0,0,0,NDA,NDA,0,0,NDA,NDA,62,73,58,79,58,74,NDA,NDA,no data available,no data available,strong,strong,neutral,strong,neutral,strong,no data available,no data available,0,1,76.700000000000003,76.400000000000006,0.000000000000000,0.000000000000000,2,22,14,22014
-87.70808199,41.87974117,610055,FARADAY,West Garfield Park,3250 W Monroe St,receiving school,no,Faraday is the receiving school for Garfield Park.,184,0,0,0,FARADAY,Faraday,Michael Faraday Elementary School,(773) 534-6670,3250 W Monroe St,60624,EAST GARFIELD PARK,41.879741170000003,-87.708081989999997,"District, non-alternative",Neighborhood Open Area,Level 1,0.000000000000000,98.400000000000006,0.500000000000000,0.000000000000000,0.000000000000000,1.100000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.87%,0.000000000000000,0.000000000000000,0.000000000000000,98.91%,0.000000000000000,0.000000000000000,0.000000000000000,615,563,526,552,488,459,457,301,253,247,208,205,191,184,0.000000000000000,13,5.000000000000000,390,47%,UNDERUTILIZED,,,,,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,33.500000000000000,34.899999999999999,31.600000000000001,41.399999999999999,50.000000000000000,37.799999999999997,42.899999999999999,40.600000000000001,37.799999999999997,47.399999999999999,37.299999999999997,40.399999999999999,33.799999999999997,https://iirc.niu.edu/School.aspx?source=Trends&source2=Cohorts&schoolID=150162990252195&level=S,39,47,36,89,46,69,0,0,0,0,0,0,39,44,59,74,77,85,0,0,0,0,0,0,41,52,0,0,66,65,NDA,10,NDA,25,NDA,10,65,69,strong,strong,no data available,very weak,no data available,weak,no data available,very weak,strong,strong,0,1,73.799999999999997,72.299999999999997,-0.500000000000000,2.400000000000000,2,28,3,28003
-87.67632505,41.96784758,610070,MCPHERSON,Lincoln Square,4728 N Wolcott Ave,receiving school,no,McPherson is a receiving school for Trumbull.,704,0,0,0,MCPHERSON,McPherson,James B McPherson Elementary School,(773) 534-2625,4728 N Wolcott Ave,60640,LINCOLN SQUARE,41.967847579999997,-87.676325050000003,"District, non-alternative",Neighborhood Open Area,Level 2,6.400000000000000,4.100000000000000,77.799999999999997,1.300000000000000,1.000000000000000,0.100000000000000,0.000000000000000,9.199999999999999,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,19.6%,0.000000000000000,0.000000000000000,0.000000000000000,83.95%,0.000000000000000,0.000000000000000,0.000000000000000,874,887,866,878,860,786,729,682,681,695,685,682,687,704,0.000000000000000,37,12.000000000000000,1110,63%,UNDERUTILIZED,,,,,,,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,25.800000000000001,26.399999999999999,19.199999999999999,21.199999999999999,14.900000000000000,16.100000000000001,15.699999999999999,18.500000000000000,8.500000000000000,15.699999999999999,16.199999999999999,17.600000000000001,11.699999999999999,https://iirc.niu.edu/School.aspx?source=Trends&source2=Cohorts&schoolID=150162990252349&level=S,65,61,70,76,77,85,0,0,0,0,0,0,78,79,81,82,77,81,0,0,0,0,0,0,70,81,0,0,38,54,NDA,35,NDA,42,NDA,53,48,49,weak,neutral,no data available,weak,no data available,neutral,no data available,neutral,neutral,neutral,0,1,57.100000000000001,79.400000000000006,0.600000000000000,-1.400000000000000,2,47,36,47036
-87.66648084,41.86471954,610075,MONTEFIORE,Near West Side,1310 S Ashland Ave,receiving school,no,Montefiore is the receiving school for Near North and Buckingham.,27,0,0,0,MONTEFIORE,Montefiore,Moses Montefiore Special Elementary School,(773) 534-7825,1310 S Ashland Ave,60608,NEAR WEST SIDE,41.864719540000003,-87.666480840000006,"District, Special Ed.",Spec Ed/Alt,Level 3,0.000000000000000,74.099999999999994,25.899999999999999,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,7.410000000000000,4.760000000000000,2.700000000000000,5.800000000000000,100,100.000000000000000,100.000000000000000,100.000000000000000,96.3,100.000000000000000,91.890000000000001,98.099999999999994,127,102,101,101,72,78,105,101,72,62,52,37,21,27,21.000000000000000,0,0.000000000000000,208,0.13,UNDERUTILIZED,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,no,no,no,no,no,no,no,no,no,no,no,no,138.599999999999994,83.700000000000003,111.700000000000003,100.599999999999994,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,https://iirc.niu.edu/School.aspx?schoolid=150162990253116,,,,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,0,0,14,5,NDA,NDA,NDA,NDA,NDA,NDA,42,28,very weak,very weak,no data available,no data available,no data available,no data available,no data available,no data available,neutral,weak,0,1,38.899999999999999,26.199999999999999,0.700000000000000,1.600000000000000,2,28,5,28005
-87.64768959,41.70196704,610086,MOUNT VERNON,Washington Heights,10540 S Morgan St,receiving school,no,Mount Vernon is the receiving school for Garvey.,305,0,0,0,MOUNTVERNON,Mount Vernon,Mount Vernon Elementary School,(773) 535-2825,10540 S Morgan St,60643,WASHINGTON HEIGHTS,41.701967040000000,-87.647689589999999,"District, non-alternative",Neighborhood Open Area,Level 2,0.000000000000000,99.700000000000003,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.300000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,16.07%,0.000000000000000,0.000000000000000,0.000000000000000,94.75%,0.000000000000000,0.000000000000000,0.000000000000000,501,481,488,389,343,354,365,390,309,314,318,317,290,305,0.000000000000000,23,8.000000000000000,690,44%,UNDERUTILIZED,,,,,,,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,22.199999999999999,39.399999999999999,30.699999999999999,29.899999999999999,44.600000000000001,27.600000000000001,48.600000000000001,28.800000000000001,49.899999999999999,37.799999999999997,30.500000000000000,29.699999999999999,38.600000000000001,https://iirc.niu.edu/School.aspx?source=Trends&source2=Cohorts&schoolID=150162990252362&level=S,16,30,36,58,81,91,0,0,0,0,0,0,44,50,41,71,71,83,0,0,0,0,0,0,20,76,0,0,41,26,14,49,19,41,26,25,39,22,neutral,weak,very weak,neutral,very weak,neutral,weak,weak,weak,weak,0,1,64.299999999999997,73.400000000000006,0.500000000000000,0.400000000000000,2,34,35,34035
-87.66538928,41.89179703,610107,OTIS,West Town,525 N Armour St,receiving school,no,Otis is the receiving school for Peabody.,471,0,0,0,OTIS,Otis,James Otis Elementary School,(773) 534-7665,525 N Armour St,60622,WEST TOWN,41.891797029999999,-87.665389279999999,"District, non-alternative",Neighborhood Open Area,Level 2,0.200000000000000,18.000000000000000,75.200000000000003,1.300000000000000,0.600000000000000,0.000000000000000,0.000000000000000,4.700000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,21.02%,0.000000000000000,0.000000000000000,0.000000000000000,92.14%,0.000000000000000,0.000000000000000,0.000000000000000,707,703,708,699,647,646,588,467,440,439,438,438,489,471,0.000000000000000,26,9.000000000000000,780,60%,UNDERUTILIZED,,,,,,,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,38.500000000000000,29.000000000000000,24.000000000000000,24.000000000000000,26.500000000000000,33.100000000000001,25.699999999999999,20.399999999999999,23.699999999999999,15.300000000000001,19.600000000000001,14.699999999999999,13.800000000000001,https://iirc.niu.edu/School.aspx?source=Trends&source2=Cohorts&schoolID=150162990252386&level=S,63,45,53,78,71,89,0,0,0,0,0,0,78,60,80,76,84,96,0,0,0,0,0,0,55,76,0,0,58,89,92,89,94,99,90,92,67,85,neutral,very strong,very strong,very strong,very strong,very strong,very strong,very strong,strong,very strong,0,1,69.000000000000000,79.799999999999997,1.600000000000000,0.500000000000000,2,1,37,01037
-87.59471544,41.79234967,610142,RAY,Hyde Park,5631 S Kimbark Ave,receiving school,no,Ray is a receiving school for Canter.,676,0,0,0,RAY,Ray,William H Ray Elementary School,(773) 535-0970,5631 S Kimbark Ave,60637,HYDE PARK,41.792349670000000,-87.594715440000002,"District, non-alternative",Neighborhood Open Area,Level 2,13.000000000000000,48.200000000000003,9.300000000000001,7.500000000000000,0.300000000000000,0.600000000000000,0.000000000000000,21.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,12.43%,0.000000000000000,0.000000000000000,0.000000000000000,44.97%,0.000000000000000,0.000000000000000,0.000000000000000,808,830,881,752,709,686,677,654,673,672,642,640,653,676,0.000000000000000,29,9.500000000000000,870,78%,UNDERUTILIZED,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,11.500000000000000,16.000000000000000,9.500000000000000,11.300000000000001,13.500000000000000,11.600000000000000,13.500000000000000,13.400000000000000,14.400000000000000,12.100000000000000,19.500000000000000,14.500000000000000,12.300000000000001,https://iirc.niu.edu/School.aspx?source=Trends&source2=Cohorts&schoolID=150162990252417&level=S,NDA,NDA,NDA,NDA,NDA,NDA,0,0,0,0,0,0,NDA,NDA,NDA,NDA,NDA,NDA,0,0,0,0,0,0,NDA,NDA,0,0,12,NDA,NDA,NDA,NDA,NDA,NDA,NDA,22,NDA,very weak,no data available,no data available,no data available,no data available,no data available,no data available,no data available,weak,no data available,0,1,61.899999999999999,82.099999999999994,0.300000000000000,-0.200000000000000,2,5,27,05027
-87.63887904,41.73536767,610153,RYDER,Auburn Gresham,8716 S Wallace St,receiving school,no,Ryder is the receiving school for Morgan.,305,0,0,0,RYDER,Ryder,William H Ryder Math & Science Specialty ES,(773) 535-3843,8716 S Wallace St,60620,AUBURN GRESHAM,41.735367670000002,-87.638879040000006,"District, non-alternative",Neighborhood Open Area,Level 3,0.000000000000000,93.099999999999994,0.300000000000000,0.000000000000000,0.000000000000000,6.200000000000000,0.000000000000000,0.300000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,23.61,24.170000000000002,22.550000000000001,20.199999999999999,73.11,89.069999999999993,96.730000000000004,96.599999999999994,599,560,539,518,494,503,456,455,407,369,326,306,302,305,31.000000000000000,23,8.000000000000000,690,0.44,UNDERUTILIZED,690,575,460,-0.47,0.53,UNDERUTILIZED,yes,yes,yes,yes,yes,no,no,yes,no,no,no,no,no,no,no,no,no,25.199999999999999,24.600000000000001,33.100000000000001,26.699999999999999,29.399999999999999,29.600000000000001,22.300000000000001,31.399999999999999,31.000000000000000,30.800000000000001,31.899999999999999,22.300000000000001,22.600000000000001,https://iirc.niu.edu/School.aspx?source=Trends&source2=Cohorts&schoolID=150162990252429&level=S,27,55,52,64,50,69,16,3,9,0,3,0,46,76,55,53,48,75,20,7,6,0,7,0,63,48,4,28,50,NDA,NDA,79,NDA,61,NDA,74,42,NDA,neutral,no data available,no data available,strong,no data available,strong,no data available,strong,neutral,no data available,0,1,35.700000000000003,60.799999999999997,-0.300000000000000,0.500000000000000,2,21,11,21011
-87.6322812,41.7907728,610173,SHERWOOD,Englewood,245 W 57th St,receiving school,no,Sherwood is the receiving school for Parkman.,312,0,0,0,SHERWOOD,Sherwood,Jesse Sherwood Elementary School,(773) 535-0829,245 W 57th St,60621,ENGLEWOOD,41.790772799999999,-87.632281199999994,"District, non-alternative",Neighborhood Open Area,Level 2,0.000000000000000,97.400000000000006,1.600000000000000,0.600000000000000,0.000000000000000,0.300000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,11.86%,0.000000000000000,0.000000000000000,0.000000000000000,90.38%,0.000000000000000,0.000000000000000,0.000000000000000,418,498,530,536,512,457,444,417,406,393,405,379,355,312,0.000000000000000,19,7.000000000000000,570,55%,UNDERUTILIZED,,,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,34.799999999999997,38.299999999999997,36.600000000000001,35.200000000000003,38.100000000000001,42.799999999999997,44.100000000000001,44.000000000000000,48.399999999999999,44.600000000000001,40.799999999999997,32.600000000000001,44.600000000000001,https://iirc.niu.edu/School.aspx?source=Trends&source2=Cohorts&schoolID=150162990252454&level=S,NDA,NDA,NDA,NDA,NDA,NDA,0,0,0,0,0,0,NDA,NDA,NDA,NDA,NDA,NDA,0,0,0,0,0,0,NDA,NDA,0,0,58,77,NDA,67,NDA,81,NDA,70,47,76,neutral,strong,no data available,strong,no data available,very strong,no data available,strong,neutral,strong,0,1,52.399999999999999,68.799999999999997,-1.900000000000000,0.400000000000000,2,20,30,20030
-87.73355414,41.87084922,610194,SUMNER,West Garfield Park,4320 W 5th Ave,receiving school,no,Sumner is the receiving school for Ericson.,375,0,0,0,SUMNER,Sumner,Charles Sumner  Math & Science Community Acad Elementary School,(773) 534-6730,4320 W 5th Ave,60624,WEST GARFIELD PARK,41.870849219999997,-87.733554139999995,"District, non-alternative",Neighborhood Open Area,Level 2,0.300000000000000,96.299999999999997,1.300000000000000,0.000000000000000,0.000000000000000,2.100000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,7.2%,0.000000000000000,0.000000000000000,0.000000000000000,95.47%,0.000000000000000,0.000000000000000,0.000000000000000,717,691,660,677,638,604,541,602,538,480,467,443,426,375,0.000000000000000,44,13.500000000000000,1320,28%,UNDERUTILIZED,,,,,,,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,18.600000000000001,17.399999999999999,18.500000000000000,20.699999999999999,24.000000000000000,30.000000000000000,25.600000000000001,22.600000000000001,28.399999999999999,24.000000000000000,26.100000000000001,19.100000000000001,33.200000000000003,https://iirc.niu.edu/School.aspx?source=Trends&source2=Cohorts&schoolID=150162990252475&level=S,46,80,60,81,73,94,0,0,0,0,0,0,71,94,80,92,84,83,0,0,0,0,0,0,80,86,0,0,48,,30,64,34,71,24,60,44,60,neutral,very weak,weak,strong,weak,strong,weak,strong,neutral,strong,0,1,57.100000000000001,77.200000000000003,-0.100000000000000,2.100000000000000,2,24,19,24019
-87.73052949,41.88409703,610202,TILTON,West Garfield Park,223 N Keeler Ave,receiving school,no,Tilton is the receiving school for Marconi.,303,0,0,0,TILTON,Tilton,George W Tilton Elementary School,(773) 534-6746,223 N Keeler Ave,60624,WEST GARFIELD PARK,41.884097030000000,-87.730529489999995,"District, non-alternative",Neighborhood Open Area,Level 2,0.000000000000000,99.000000000000000,0.700000000000000,0.000000000000000,0.000000000000000,0.300000000000000,0.000000000000000,0.000000000000000,0.660000000000000,0.630000000000000,0.000000000000000,0.270000000000000,12.21,12.539999999999999,13.520000000000000,11.960000000000001,99.34,94.670000000000002,96.900000000000006,97.010000000000005,604,608,649,622,605,566,568,479,452,414,368,355,319,303,35.000000000000000,26,9.000000000000000,780,0.39,UNDERUTILIZED,780,650,520,-0.53,0.47,UNDERUTILIZED,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,no,yes,yes,yes,38.799999999999997,31.600000000000001,29.899999999999999,30.899999999999999,36.399999999999999,30.199999999999999,50.100000000000001,43.600000000000001,54.299999999999997,43.299999999999997,38.100000000000001,27.199999999999999,32.100000000000001,https://iirc.niu.edu/School.aspx?source=Trends&source2=Cohorts&schoolID=150162990252487&level=S,33,38,41,56,43,69,21,8,3,3,0,0,44,60,56,62,60,80,29,3,3,0,9,0,43,57,14,14,41,38,25,32,44,36,25,23,30,40,neutral,weak,weak,weak,neutral,weak,weak,weak,weak,neutral,0,1,50.000000000000000,59.000000000000000,0.800000000000000,0.800000000000000,2,28,24,28024
-87.62713349,41.69628998,610208,LAVIZZO,Roseland,138 W 109th St,receiving school,no,Lavizzo is a receiving school for Kohn.,403,0,0,0,LAVIZZO,Lavizzo,Mildred I Lavizzo Elementary School,(773) 535-5300,138 W 109th St,60628,ROSELAND,41.696289980000003,-87.627133490000006,"District, non-alternative",Neighborhood Open Area,Level 1,0.000000000000000,98.799999999999997,1.000000000000000,0.200000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,9.68%,0.000000000000000,0.000000000000000,0.000000000000000,92.56%,0.000000000000000,0.000000000000000,0.000000000000000,0,0,882,706,775,739,639,680,603,506,487,433,392,403,0.000000000000000,22,7.000000000000000,660,61%,UNDERUTILIZED,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,No,40.000000000000000,44.299999999999997,40.899999999999999,35.600000000000001,39.700000000000003,38.500000000000000,44.200000000000003,44.899999999999999,47.500000000000000,56.000000000000000,65.099999999999994,50.899999999999999,60.799999999999997,https://iirc.niu.edu/School.aspx?source=Trends&source2=Cohorts&schoolID=150162990252492&level=S,18,33,23,36,48,90,0,0,0,0,0,0,29,48,35,31,52,95,0,0,0,0,0,0,30,59,0,0,46,NDA,39,51,30,47,35,47,41,NDA,neutral,no data available,weak,neutral,weak,neutral,weak,neutral,neutral,no data available,0,1,71.400000000000006,75.000000000000000,3.600000000000000,3.800000000000000,2,34,39,34039
-87.62711401,41.80910779,610237,BEETHOVEN,Grand Boulevard,25 W 47th St,receiving school,no,Beethoven is the receiving school for Attucks. Attucks officially closes in 2015. Kindergarteners in Attucks' attendance area will enroll at Beethoven starting fall 2013.,389,0,0,0,BEETHOVEN,Beethoven,Ludwig Van Beethoven Elementary School,(773) 535-1480,25 W 47th St,60609,GRAND BOULEVARD,41.809107789999999,-87.627114010000000,"District, non-alternative",Neighborhood Open Area,Level 3,0.000000000000000,95.400000000000006,1.300000000000000,0.300000000000000,0.000000000000000,2.600000000000000,0.000000000000000,0.500000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,15.68%,0.000000000000000,0.000000000000000,0.000000000000000,89.46%,0.000000000000000,0.000000000000000,0.000000000000000,762,753,762,771,746,541,506,499,468,411,374,460,409,389,0.000000000000000,30,9.500000000000000,900,43%,UNDERUTILIZED,,,,,,,Yes,Yes,No,Yes,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,28.199999999999999,25.600000000000001,19.100000000000001,23.100000000000001,26.300000000000001,17.300000000000001,10.600000000000000,15.400000000000000,14.699999999999999,17.100000000000001,13.500000000000000,21.699999999999999,27.199999999999999,https://iirc.niu.edu/School.aspx?source=Trends&source2=Cohorts&schoolID=150162990252079&level=S,62,62,52,38,40,71,0,0,0,0,0,0,76,77,70,56,49,68,0,0,0,0,0,0,74,35,0,0,59,80,NDA,81,NDA,81,NDA,69,58,64,neutral,very strong,no data available,very strong,no data available,very strong,no data available,strong,neutral,strong,0,1,33.299999999999997,62.200000000000003,-1.000000000000000,-1.800000000000000,2,3,1,03001
